Código falta,Descripción falta,Tipo formato,Nivel de gravedad,Año infracción,Año pago,Mes pago,Cant. multas con pagos,Monto emitido,Descuento,Importe pagado,Reincidencia pagada,Monto total pagado
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2025,2026,1,3048,1460292.0,1178421.1999999997,257006.4,24864.4,281870.8
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2025,2026,2,1681,789317.2,560480.8000000002,214617.9999999999,14218.4,228836.40000000002
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2025,2026,3,1278,601155.6300000001,367382.4,215040.42999999996,18732.8,233773.23
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2026,2026,1,1,440.0,365.2,74.8,0.0,74.8
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2026,2026,2,214,100320.0,83265.6,16007.2,1047.2,17054.4
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta Cámara,G,2026,2026,3,603,286880.0,238110.4,45104.4,3665.2000000000003,48769.6
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2017,2026,1,2,880.0,294.8,440.0,145.2,585.2
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2017,2026,2,1,440.0,0.0,440.0,0.0,440.0
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2017,2026,3,1,440.0,365.2,0.0,74.8,74.8
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2018,2026,1,5,2640.0,1755.6,809.5999999999999,74.8,884.4000000000001
G47,"Estacionar en lugar que afecte la operatividad del servicio de transporte  público de pasajeros o carga o que afecte la seguridad, visibilidad o fluidez del tránsito o impida observar la señalización.",Papeleta de Tránsito,G,2018,2026,2,1,440.0,0.0,440.0,0.0,440.0
